handedness,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
Right,0.755041301,0.741682053,7.32E-07,0.707041323,0.715986609,-0.039007433,0.682941318,0.643145442,-0.062572159,0.722281039,0.575198352,-0.08407025,0.7629053,0.529397488,-0.104280904,0.67874074,0.490632594,-0.04632169,0.654601216,0.383630961,-0.075853296,0.641820848,0.318401098,-0.09492369,0.634573221,0.251315266,-0.109354019,0.72823751,0.458407015,-0.047836501,0.736425698,0.324114323,-0.080312483,0.751183987,0.241869077,-0.100060634,0.764205396,0.164497048,-0.111997217,0.771244705,0.473099351,-0.052545499,0.789896488,0.394345701,-0.098035857,0.790181279,0.496641308,-0.102152593,0.787553251,0.573901653,-0.094358496,0.810766876,0.517301083,-0.060026936,0.824781597,0.486323476,-0.101527758,0.818666875,0.564098179,-0.104415789,0.810849965,0.627767503,-0.09816315
Right,0.760411978,0.746912241,7.30E-07,0.712657154,0.720404029,-0.041168217,0.689464092,0.650998116,-0.066545114,0.728667676,0.580656946,-0.0895909,0.770497918,0.533137023,-0.110661432,0.686304986,0.487051606,-0.047121279,0.666992724,0.377401352,-0.077577978,0.656207919,0.311339915,-0.098029718,0.651198804,0.242425308,-0.113794833,0.73611325,0.45598501,-0.048411138,0.744996786,0.320420623,-0.081491075,0.76144588,0.23847872,-0.102331899,0.776662111,0.160444766,-0.115686379,0.779761553,0.472591668,-0.053156298,0.801607251,0.39207378,-0.098868877,0.800726295,0.498720348,-0.102074251,0.796895325,0.578616798,-0.093862183,0.819769442,0.520380259,-0.061068937,0.835423708,0.484175116,-0.10252592,0.828353107,0.561736226,-0.10505563,0.819403052,0.6265257,-0.098659642
Right,0.76200068,0.751083851,6.82E-07,0.711928308,0.715368032,-0.033786252,0.686524749,0.637119532,-0.055659622,0.724198341,0.572621703,-0.077104375,0.765430808,0.531973004,-0.097170256,0.696302533,0.478542328,-0.037921496,0.675878525,0.370528221,-0.065312959,0.664470911,0.305342197,-0.084102459,0.657597899,0.238873988,-0.098882608,0.746153235,0.458190262,-0.042244054,0.757537603,0.321992993,-0.07180959,0.772215903,0.240465716,-0.091041751,0.786057651,0.164142072,-0.103597902,0.788026035,0.483602405,-0.049769755,0.805853069,0.400348842,-0.090702467,0.798081577,0.499670625,-0.091931291,0.791142106,0.575486541,-0.08332146,0.82532084,0.537905097,-0.060061865,0.836285114,0.493157357,-0.095972404,0.823812008,0.563455582,-0.095564298,0.812492728,0.623041034,-0.088138469
Right,0.756384194,0.754454613,6.51E-07,0.706048012,0.715672255,-0.029746914,0.676413357,0.631275535,-0.049199715,0.710170388,0.570917487,-0.069124028,0.752833426,0.537705004,-0.088368036,0.695983052,0.470153123,-0.033612169,0.674007773,0.368136525,-0.059721414,0.661726356,0.304680109,-0.076887667,0.65463239,0.242025524,-0.089982778,0.745127201,0.455924511,-0.040241353,0.759229004,0.319706559,-0.068903342,0.772387743,0.23946479,-0.08702869,0.785511911,0.167523026,-0.097805075,0.786602616,0.485274732,-0.049795661,0.80312705,0.407706171,-0.09012261,0.787253022,0.506035328,-0.091058441,0.775238276,0.578508198,-0.08174216,0.823201716,0.541179419,-0.061673399,0.828194141,0.503981352,-0.095509842,0.812428296,0.577715337,-0.092821278,0.800372839,0.635549009,-0.083672009
Right,0.756437123,0.752494931,6.38E-07,0.70636934,0.709947824,-0.029294843,0.676313043,0.625745893,-0.04856009,0.707239211,0.568959355,-0.068549588,0.749369442,0.540397704,-0.0875642,0.700381875,0.464087248,-0.032553546,0.679986298,0.35885492,-0.059485167,0.667828321,0.294724226,-0.077672057,0.660410345,0.231742561,-0.091327257,0.749503374,0.454276919,-0.039564196,0.765851855,0.320829183,-0.068064123,0.779737353,0.239563406,-0.086026058,0.794007838,0.164710194,-0.096820936,0.790302098,0.486578792,-0.04964108,0.805256426,0.414696902,-0.088332057,0.783346236,0.512009144,-0.087777019,0.768371701,0.581555843,-0.077828728,0.825239956,0.544701636,-0.062363386,0.827926397,0.512650013,-0.094008803,0.80703181,0.583284795,-0.089913294,0.792357981,0.636088729,-0.080153137
Right,0.753474832,0.738896668,5.67E-07,0.706260204,0.69205296,-0.025854118,0.674379289,0.607886314,-0.044687811,0.69211787,0.545686364,-0.065321326,0.732953608,0.517327726,-0.084903464,0.709306359,0.444664627,-0.02917755,0.690824866,0.339023054,-0.055599954,0.678800344,0.274852455,-0.072553538,0.671676278,0.212068856,-0.085091382,0.756338835,0.441520095,-0.038038515,0.77342689,0.310203552,-0.066151597,0.785838306,0.232135296,-0.083073631,0.79942739,0.159713984,-0.092731237,0.794736683,0.480049014,-0.049758576,0.804447711,0.407315433,-0.08930438,0.775292039,0.504667878,-0.08944229,0.757111847,0.575178802,-0.07925301,0.82663852,0.542504668,-0.063641407,0.819284022,0.513570011,-0.095783517,0.792780161,0.578917325,-0.09284813,0.775768697,0.628724873,-0.083538651
Right,0.749316692,0.747066617,5.03E-07,0.702326894,0.696848154,-0.023273068,0.668909013,0.608864605,-0.040267713,0.680317342,0.545702398,-0.059383482,0.718500078,0.516115487,-0.077882953,0.71006614,0.447419465,-0.026096096,0.690352261,0.339838505,-0.050984614,0.677519381,0.275271565,-0.066796362,0.669879973,0.212929606,-0.078472853,0.756012201,0.446831197,-0.035438374,0.772753835,0.312060237,-0.06207123,0.781320691,0.234749526,-0.078826964,0.79152602,0.163859069,-0.088326611,0.793567836,0.485751748,-0.047392413,0.791569591,0.407024324,-0.087222904,0.759875178,0.500001609,-0.089733496,0.742941201,0.568516254,-0.081140347,0.824034929,0.548884749,-0.060902275,0.801642954,0.518010497,-0.093632713,0.772794902,0.586540341,-0.091993548,0.75836432,0.639398634,-0.083630383
Right,0.751237273,0.772844911,4.62E-07,0.702812433,0.714711607,-0.022106683,0.669194221,0.630149186,-0.040163968,0.671381474,0.565538585,-0.061170101,0.705071807,0.529451251,-0.081105612,0.712362468,0.466857046,-0.022338277,0.691448152,0.361746639,-0.048302259,0.677183688,0.298868716,-0.065927327,0.667063177,0.236347735,-0.079110213,0.756155729,0.466356903,-0.032876331,0.768332303,0.33065629,-0.059998415,0.772216678,0.254198223,-0.077328891,0.777935803,0.182965726,-0.087666899,0.793218076,0.504946589,-0.046403907,0.781202912,0.417300075,-0.08594723,0.749473631,0.507885516,-0.088528931,0.734260082,0.575921714,-0.080435626,0.823937595,0.570165992,-0.061613373,0.792925477,0.53430146,-0.093534,0.762065768,0.597748756,-0.092387095,0.747792959,0.648150682,-0.084843196
Right,0.751674056,0.783683062,4.01E-07,0.704627395,0.725018442,-0.018776884,0.669606149,0.637962699,-0.033913709,0.660100579,0.574628115,-0.052045226,0.687416553,0.539334655,-0.069303751,0.711535573,0.485250771,-0.019594984,0.690214992,0.38140741,-0.044048522,0.673324704,0.319735765,-0.05967759,0.661647499,0.258679032,-0.071059547,0.753318012,0.482376873,-0.029414129,0.758613944,0.346432149,-0.055333246,0.758073926,0.270095229,-0.070849232,0.760406792,0.20143798,-0.079274394,0.789570808,0.51465106,-0.041811109,0.764954269,0.432130665,-0.080029324,0.731320918,0.519178689,-0.083379932,0.715657234,0.588745713,-0.075568728,0.818008542,0.56960398,-0.055498324,0.772185266,0.547837019,-0.087010108,0.739930093,0.60901922,-0.087981723,0.727091372,0.658029556,-0.08167658
Right,0.750526845,0.785271347,4.23E-07,0.703159511,0.725791514,-0.021712163,0.667818487,0.637504876,-0.03880357,0.659115076,0.570562959,-0.058790706,0.69012475,0.53767699,-0.077622615,0.711845756,0.482947469,-0.021350788,0.69259733,0.376468122,-0.046836209,0.677228332,0.314287901,-0.062993445,0.666734099,0.253824711,-0.074814625,0.754763782,0.482316673,-0.030657249,0.764317274,0.349410057,-0.058369122,0.764107704,0.272865474,-0.075196169,0.765791655,0.204033941,-0.08445318,0.790648878,0.51746577,-0.04286091,0.769698024,0.434182674,-0.082898252,0.734111726,0.520801604,-0.086552948,0.715936184,0.589686215,-0.078713462,0.817992091,0.575456858,-0.056654412,0.775122285,0.551875889,-0.089852057,0.741433382,0.612470865,-0.091454007,0.726109982,0.661985219,-0.085362151
Right,0.742664933,0.780603051,4.72E-07,0.695825338,0.720498562,-0.022099238,0.666668534,0.627407372,-0.039467704,0.674185276,0.560869575,-0.05966457,0.708868384,0.529259086,-0.078896753,0.720477343,0.466252565,-0.022540823,0.704896986,0.356024563,-0.048247613,0.694370031,0.290584117,-0.065385826,0.68745625,0.226482242,-0.07783854,0.762911677,0.472843528,-0.033016663,0.780271053,0.333326578,-0.059722707,0.788231492,0.25668776,-0.075626217,0.796918929,0.18840909,-0.084352106,0.79744184,0.517782211,-0.046533544,0.788842201,0.425430149,-0.087093093,0.754417121,0.514441252,-0.089374945,0.73607713,0.584242642,-0.080335751,0.824387014,0.588197231,-0.061596934,0.796388626,0.542322874,-0.094825834,0.762045264,0.604729176,-0.09322197,0.74341619,0.656986833,-0.084807239
Right,0.73293066,0.796436191,4.82E-07,0.689157784,0.729652405,-0.022717107,0.663376153,0.628800273,-0.038647827,0.680063605,0.564300299,-0.057006001,0.71936512,0.540802479,-0.074699543,0.7189762,0.473046005,-0.023953391,0.709240973,0.359869242,-0.049220186,0.703058064,0.291217446,-0.066310771,0.700398207,0.223396182,-0.079216503,0.764413774,0.486087769,-0.033813059,0.79204762,0.353063911,-0.059683137,0.807867289,0.280095965,-0.076006673,0.823609173,0.212088823,-0.085813917,0.798370004,0.536247313,-0.046590257,0.800675511,0.448315889,-0.086993843,0.762257934,0.535478592,-0.090141982,0.74017483,0.602147579,-0.082191788,0.823639572,0.61006391,-0.060938429,0.804011345,0.566931605,-0.094590575,0.768110871,0.627563477,-0.09368889,0.747350454,0.676921368,-0.086109065
Right,0.733269453,0.79576695,5.71E-07,0.689336061,0.730100811,-0.028063253,0.665442348,0.637862861,-0.04844176,0.687697411,0.575693965,-0.070411786,0.728482783,0.550217867,-0.091441937,0.71704185,0.474757969,-0.031369861,0.710525811,0.362978101,-0.059422348,0.706198275,0.293449491,-0.07897494,0.705880463,0.223409444,-0.093643934,0.763973832,0.487207532,-0.039902668,0.795500636,0.356967032,-0.06817396,0.815360069,0.283640146,-0.085970022,0.835016191,0.21437785,-0.096921995,0.798209369,0.539281547,-0.051550075,0.813252866,0.456744134,-0.093365841,0.775618076,0.547003984,-0.095034353,0.75125128,0.614587009,-0.085841395,0.823812962,0.615586519,-0.065270416,0.82063961,0.567035735,-0.099999391,0.787180007,0.62699604,-0.097392105,0.76393652,0.6765306,-0.088140085
Right,0.717256963,0.804549456,6.24E-07,0.673717022,0.740580916,-0.030462187,0.651512563,0.646135688,-0.051553365,0.680555582,0.58730495,-0.073635086,0.723806262,0.564762473,-0.094625935,0.698368251,0.487137407,-0.033363592,0.691491961,0.373236537,-0.061999578,0.687151194,0.301097989,-0.0815522,0.687879384,0.230359584,-0.095997222,0.746917307,0.496047586,-0.040712483,0.778818607,0.367329836,-0.069985524,0.800115466,0.290052712,-0.087951615,0.821598828,0.219024122,-0.098680146,0.782760143,0.54506129,-0.051386215,0.805993378,0.470397651,-0.092580959,0.772117734,0.560307384,-0.092680492,0.748771191,0.627941966,-0.082409732,0.810539722,0.618906796,-0.064635053,0.819005311,0.577589154,-0.098470755,0.790700197,0.638474405,-0.094783641,0.769843996,0.687638998,-0.084691301
Right,0.715877593,0.800961852,6.66E-07,0.669786334,0.740541637,-0.032232203,0.650199413,0.642876089,-0.053118855,0.689745843,0.593815982,-0.074215718,0.736627698,0.579501629,-0.094564803,0.692138851,0.488228589,-0.036791679,0.684390306,0.372035176,-0.065289766,0.68116492,0.299084276,-0.08510419,0.683238208,0.228325993,-0.100333095,0.743137836,0.495495737,-0.043052688,0.774852455,0.363749564,-0.072338797,0.797597408,0.287180126,-0.091278687,0.820218563,0.2167162,-0.103359088,0.780387223,0.542272568,-0.052478511,0.807541907,0.463508993,-0.093272783,0.777471244,0.554376125,-0.093548216,0.756620646,0.622710109,-0.084071971,0.808913767,0.613443553,-0.064603716,0.819041014,0.569701135,-0.099339508,0.792778671,0.635173202,-0.09631113,0.773910522,0.687824488,-0.086988442
Right,0.722504556,0.779146135,7.37E-07,0.674314618,0.733792186,-0.038555361,0.654050589,0.649101973,-0.06281253,0.694778204,0.595268548,-0.085700355,0.739094734,0.562302947,-0.106748998,0.680906415,0.485186517,-0.044107236,0.669132531,0.363041222,-0.07440915,0.664402544,0.287695497,-0.094006002,0.66564393,0.213420391,-0.108939275,0.733276963,0.481072575,-0.047095638,0.758365989,0.34707278,-0.080300048,0.781719029,0.268087238,-0.100505881,0.803718984,0.1931431,-0.112932228,0.772825301,0.518434942,-0.053524788,0.79995358,0.439724982,-0.099071667,0.779334307,0.542123199,-0.099227339,0.762398303,0.616968334,-0.08852075,0.80514437,0.582363844,-0.062980421,0.818898916,0.543013513,-0.102976389,0.797858357,0.616485476,-0.101972677,0.779683173,0.673835337,-0.09293054
Right,0.728726983,0.746350348,7.70E-07,0.678190947,0.713570535,-0.042144477,0.654196858,0.638115227,-0.068774469,0.693102598,0.582846999,-0.093044803,0.735910535,0.544850647,-0.115248561,0.67273885,0.472994208,-0.051106919,0.657843113,0.355885804,-0.083530471,0.650982678,0.282727659,-0.103261627,0.650316954,0.209138423,-0.117971629,0.724539995,0.457199991,-0.052206594,0.744426072,0.32601881,-0.088339962,0.765654743,0.247526765,-0.108269446,0.785516381,0.171028763,-0.119706325,0.765144706,0.485394478,-0.056805637,0.788815081,0.420188397,-0.10440813,0.773098052,0.527728915,-0.104415402,0.759245932,0.602480888,-0.092977256,0.80006218,0.541634798,-0.064703494,0.812127233,0.518354297,-0.105614461,0.794801712,0.594492614,-0.105648398,0.778465509,0.649039686,-0.09708818
Right,0.746294737,0.752999544,8.40E-07,0.69843632,0.728039503,-0.042089213,0.674841464,0.658555627,-0.067880377,0.714863837,0.595045507,-0.09083207,0.758167326,0.554625094,-0.111605316,0.676350474,0.49445796,-0.051715195,0.65649426,0.383743316,-0.085202619,0.648034155,0.312569588,-0.108123243,0.644846559,0.242092341,-0.125835896,0.727397799,0.467966139,-0.05344522,0.741520882,0.333528996,-0.090080246,0.762841344,0.25295639,-0.112623304,0.781063616,0.178796083,-0.126613215,0.769785225,0.490205228,-0.058486085,0.794388533,0.420034766,-0.103935331,0.789988577,0.528359592,-0.104191929,0.780841708,0.606614232,-0.094307557,0.806085646,0.541467786,-0.067161515,0.823829651,0.520467281,-0.1086132,0.812261701,0.5966627,-0.109605931,0.79622221,0.657224238,-0.102035023
Right,0.75164932,0.761361063,8.58E-07,0.705441415,0.737163544,-0.043033957,0.683241189,0.671617508,-0.070207372,0.724780083,0.608730197,-0.094670221,0.767463326,0.565476894,-0.117083378,0.681237936,0.506997466,-0.052797697,0.662150085,0.395192981,-0.085096464,0.65296638,0.324717581,-0.106241338,0.649489522,0.253377795,-0.12229301,0.731413782,0.476634324,-0.053980052,0.747052073,0.339878708,-0.08869049,0.768428147,0.256156534,-0.109634742,0.786124229,0.177861392,-0.122761965,0.773714662,0.497093111,-0.058569379,0.801124096,0.424241185,-0.104122199,0.799355924,0.52959615,-0.10599681,0.792052925,0.608011484,-0.096921384,0.810276568,0.549433827,-0.066574581,0.83113277,0.518290997,-0.107237659,0.82279557,0.592480898,-0.108425744,0.809563398,0.655333161,-0.101145096
Right,0.778091431,0.751373887,8.70E-07,0.73352623,0.735718608,-0.048991993,0.714970767,0.673990011,-0.079421513,0.758693635,0.609899402,-0.105427921,0.804573476,0.568099558,-0.129508123,0.705506146,0.519951344,-0.063075028,0.685822487,0.411595613,-0.096518598,0.675705194,0.34549585,-0.118422955,0.67145586,0.275008917,-0.134841412,0.753809094,0.483583152,-0.060709227,0.768000603,0.34932968,-0.095631316,0.788900793,0.26457876,-0.11685624,0.805912375,0.182867467,-0.130401671,0.795719981,0.495871365,-0.061576445,0.82731539,0.427130848,-0.107835978,0.832674742,0.532952428,-0.112136416,0.829766691,0.614493072,-0.104792081,0.83245039,0.540293813,-0.066173039,0.859482408,0.511652291,-0.109360881,0.857348323,0.591394246,-0.112792365,0.848740399,0.66257298,-0.10676042
Right,0.790363073,0.735834777,9.19E-07,0.747492552,0.730634332,-0.05274881,0.728443086,0.67494899,-0.084355988,0.76907146,0.607016265,-0.110567771,0.811656058,0.555675387,-0.134527713,0.711425304,0.521470606,-0.067599125,0.692071021,0.414447099,-0.103844255,0.680841148,0.347976446,-0.125929475,0.674832821,0.277359664,-0.141697273,0.758614421,0.477822244,-0.064068273,0.769114971,0.344344854,-0.103183828,0.789089262,0.258500874,-0.124442071,0.804520071,0.179246873,-0.136398733,0.801044822,0.48259154,-0.064448662,0.829358459,0.417109072,-0.117766462,0.841561854,0.525897145,-0.124624133,0.843107939,0.609454989,-0.116557799,0.839642644,0.51851511,-0.068432406,0.866520226,0.498688906,-0.117888562,0.867592454,0.579909086,-0.124682538,0.859853745,0.654132009,-0.119374298
Right,0.789684594,0.729151547,8.38E-07,0.744463921,0.714194834,-0.046280295,0.722648323,0.649209142,-0.074227758,0.761212409,0.581151962,-0.09817376,0.801933765,0.53259027,-0.120221086,0.712605298,0.498319507,-0.057773985,0.692563415,0.393044412,-0.09125042,0.680432618,0.328491867,-0.112645172,0.672969401,0.259323835,-0.128746614,0.760602474,0.46046719,-0.056678001,0.768612504,0.330082715,-0.093300201,0.784993708,0.24687992,-0.11446435,0.797674417,0.165548682,-0.127130657,0.80282104,0.468321532,-0.059149388,0.826872408,0.396824121,-0.109195702,0.833520889,0.505057693,-0.114204071,0.8328017,0.58694303,-0.106119514,0.841744483,0.505921304,-0.064980879,0.864884853,0.487271458,-0.112801999,0.86248368,0.570444345,-0.119188294,0.853586137,0.640111983,-0.114256963
Right,0.790810227,0.744382143,7.44E-07,0.744211435,0.718375027,-0.040237691,0.718423009,0.651339889,-0.066349134,0.75233078,0.585309446,-0.090526596,0.790910482,0.534479797,-0.113012046,0.718807697,0.489656925,-0.046665609,0.694111109,0.385962248,-0.076766513,0.680081308,0.321751177,-0.095737003,0.671187043,0.255230457,-0.109940991,0.768592477,0.461558759,-0.048488762,0.776631057,0.331395626,-0.081787027,0.790283442,0.249545008,-0.101255186,0.801341534,0.172616929,-0.112721793,0.811928093,0.479492188,-0.05393143,0.827891111,0.409363806,-0.099496529,0.825108945,0.509575307,-0.102440163,0.820020974,0.583875775,-0.09368407,0.851517737,0.525318205,-0.062357165,0.863361359,0.494047135,-0.10253635,0.853845954,0.570739985,-0.104207739,0.84264946,0.632622004,-0.097197726
Right,0.786345363,0.778131366,6.88E-07,0.739009082,0.738207579,-0.035786651,0.715724766,0.659408271,-0.05874674,0.754278362,0.59506762,-0.080693424,0.795241952,0.551532328,-0.101167358,0.726972818,0.501320958,-0.040668342,0.706322312,0.393037796,-0.069741189,0.694293797,0.326258957,-0.089717656,0.687610745,0.258039087,-0.105302408,0.777446508,0.483613372,-0.04437222,0.791562021,0.350573957,-0.0757844,0.808115542,0.270674467,-0.096242093,0.823239923,0.195026129,-0.109609142,0.819524586,0.510008693,-0.051390439,0.838662207,0.431165099,-0.094321318,0.826651514,0.530139923,-0.097024933,0.816290498,0.603906751,-0.089462504,0.85658288,0.563972294,-0.061234396,0.866893172,0.526869893,-0.099035926,0.851753712,0.600068152,-0.099818662,0.839029729,0.658240557,-0.093159944
Right,0.766681075,0.795038581,5.89E-07,0.717858255,0.743530452,-0.026839336,0.691343307,0.652012587,-0.0452119,0.722779512,0.592564762,-0.065084435,0.768450618,0.571314335,-0.084808409,0.721378684,0.502710164,-0.030469932,0.700770855,0.397707999,-0.056813259,0.688515544,0.33287549,-0.074063189,0.680783033,0.270578593,-0.087240465,0.769209564,0.49953723,-0.038774244,0.788530469,0.366840422,-0.067408778,0.800752163,0.28812319,-0.085665613,0.811986268,0.214464843,-0.09676113,0.808858395,0.537990034,-0.050036613,0.824551523,0.453310579,-0.090039536,0.800384045,0.542479873,-0.092415243,0.783020854,0.606600583,-0.084448159,0.842337489,0.601240396,-0.063331679,0.841947913,0.559008658,-0.096329637,0.818024337,0.622001767,-0.09467034,0.801277578,0.670925021,-0.086824611
Right,0.752535641,0.805915713,5.06E-07,0.706739545,0.756026149,-0.024322949,0.673750162,0.669217527,-0.042263571,0.688023388,0.607249439,-0.062232975,0.728745401,0.584657669,-0.081624411,0.71150279,0.51240766,-0.027757706,0.691489935,0.406967908,-0.053053647,0.67790544,0.345072269,-0.069217764,0.668911934,0.284814447,-0.081272483,0.757811844,0.511218488,-0.036814805,0.773626685,0.380256057,-0.063316762,0.782713056,0.304293245,-0.079584524,0.792862415,0.232827663,-0.088980973,0.796386719,0.550220966,-0.048640009,0.797133625,0.474497676,-0.087107033,0.767007291,0.565620482,-0.08920604,0.749654114,0.632141113,-0.080895431,0.82836467,0.613860846,-0.062302016,0.810571671,0.584787309,-0.093573235,0.782295763,0.648302138,-0.091922954,0.766708195,0.696815372,-0.084089868
Right,0.728069425,0.826296329,5.23E-07,0.68283242,0.761580169,-0.023478843,0.655078709,0.672170281,-0.041411024,0.662116885,0.604333758,-0.061824128,0.698342562,0.581786633,-0.081361428,0.707540452,0.514002919,-0.023854818,0.694315434,0.405139357,-0.048628882,0.685187042,0.337777972,-0.065233663,0.6791538,0.27375713,-0.077487186,0.750312686,0.523578465,-0.033330031,0.77191323,0.394027144,-0.059562199,0.781166255,0.317406297,-0.075591512,0.789956629,0.249227315,-0.084448159,0.784410536,0.570435524,-0.045753937,0.777135789,0.487563789,-0.083567306,0.741488099,0.56786567,-0.085936643,0.721614301,0.631921768,-0.077689946,0.810594559,0.64125514,-0.060055897,0.78532654,0.601295531,-0.090049341,0.752103269,0.656004012,-0.088044733,0.734141409,0.702281713,-0.079951778
Right,0.674789369,0.878672719,5.00E-07,0.640928507,0.799731433,-0.022974767,0.626799703,0.699599981,-0.039560426,0.64660269,0.6447137,-0.058572862,0.685586929,0.633607805,-0.076864652,0.697311878,0.563894451,-0.024013603,0.70576936,0.449260175,-0.049824424,0.712361932,0.37827909,-0.067783944,0.721662164,0.311857551,-0.080870986,0.738863587,0.593159854,-0.032963701,0.777481139,0.474178582,-0.059337631,0.799234033,0.404634923,-0.076096103,0.820920289,0.342028081,-0.085892692,0.766121149,0.653258264,-0.044793382,0.774149477,0.5760445,-0.083447784,0.726332486,0.646705806,-0.085584424,0.696612418,0.705195248,-0.076905124,0.782183886,0.731035292,-0.058414605,0.766172886,0.685521305,-0.089807682,0.724987388,0.730414093,-0.087931156,0.699188352,0.771181703,-0.079628848
Right,0.671889305,0.893590987,5.05E-07,0.639418066,0.813095927,-0.022411982,0.623153985,0.712312698,-0.038704928,0.633808136,0.661796391,-0.056854445,0.667848468,0.661524773,-0.07406567,0.695663154,0.583705783,-0.027320623,0.703273237,0.468790472,-0.052415989,0.706608891,0.397814214,-0.068765357,0.714690864,0.331849337,-0.080533706,0.737128973,0.616408408,-0.035760719,0.774374306,0.501588762,-0.060906339,0.795066893,0.431294382,-0.076922826,0.816352248,0.368842304,-0.086236015,0.764072835,0.677486718,-0.046609558,0.765740752,0.606518388,-0.083223723,0.715302467,0.664320707,-0.087628275,0.682706356,0.714037418,-0.081371084,0.777820408,0.752659976,-0.059131611,0.74934715,0.721308827,-0.089255132,0.704655349,0.75771296,-0.089771099,0.677272737,0.790697873,-0.083637297
Right,0.688722134,0.870036006,4.81E-07,0.652854145,0.780493319,-0.016816987,0.63180995,0.678823948,-0.032332018,0.627408385,0.615969658,-0.050514609,0.646093965,0.626681924,-0.067572072,0.697880685,0.564426363,-0.022730488,0.698600948,0.447062731,-0.045363665,0.695365608,0.373246372,-0.059661038,0.695464551,0.306844532,-0.070535086,0.736374199,0.592907488,-0.033044446,0.760965526,0.474709153,-0.057766307,0.771201551,0.39951694,-0.073694333,0.780070424,0.333905309,-0.082729109,0.761381805,0.645672679,-0.045025434,0.736604452,0.566581249,-0.079430111,0.689326048,0.620036125,-0.084011398,0.660589039,0.670333028,-0.078127205,0.770161688,0.708649278,-0.058253668,0.713969827,0.67446655,-0.085062079,0.670571029,0.70584774,-0.086620748,0.646439493,0.739227831,-0.081852421
Right,0.705541253,0.818919599,4.74E-07,0.662347317,0.74461925,-0.019815376,0.637027264,0.653369606,-0.035838686,0.628460824,0.594832778,-0.053620521,0.648063302,0.58050257,-0.070229046,0.699876189,0.521658778,-0.025823539,0.696937919,0.40512538,-0.049096052,0.68985045,0.334350049,-0.063801788,0.686793506,0.269139379,-0.074642256,0.739362001,0.54330349,-0.034348842,0.757149458,0.424075902,-0.059476756,0.76391834,0.348533034,-0.075827971,0.770105779,0.279374719,-0.085284524,0.766399443,0.59015882,-0.044761382,0.736985207,0.516297698,-0.081152059,0.69148612,0.57558912,-0.087376989,0.664211154,0.627942681,-0.082844868,0.776736915,0.650629759,-0.056394458,0.722508192,0.631462038,-0.086187087,0.68115437,0.671335459,-0.089126907,0.659680128,0.706558228,-0.085178435
Right,0.729285002,0.784629226,4.55E-07,0.686617374,0.728195488,-0.020046907,0.652159572,0.64810133,-0.035633218,0.646909416,0.593467116,-0.053217944,0.678234696,0.572746336,-0.069763146,0.697339833,0.487102717,-0.024773575,0.680610001,0.381446391,-0.048415225,0.667731881,0.317310154,-0.062463202,0.660278618,0.254788548,-0.072156996,0.74149102,0.488743603,-0.033194434,0.752705574,0.366378129,-0.055835541,0.757296741,0.295521915,-0.068486527,0.764147222,0.229545027,-0.074701637,0.777995646,0.527667224,-0.044053897,0.7579059,0.474801779,-0.076905064,0.724045336,0.554298937,-0.080477431,0.70759809,0.615153551,-0.073770739,0.804816544,0.589240968,-0.056530021,0.764695525,0.590137362,-0.081717886,0.733048022,0.64346993,-0.081933074,0.719964147,0.683736444,-0.076106861
Right,0.75766468,0.713295043,5.81E-07,0.710450351,0.666097164,-0.023519009,0.675004661,0.584594667,-0.042047046,0.693383098,0.540650845,-0.061948955,0.735482275,0.527543068,-0.081269711,0.714045405,0.428764135,-0.035568263,0.695799887,0.324159741,-0.064296611,0.684361339,0.260724068,-0.082106456,0.676496744,0.19776091,-0.094450958,0.762426615,0.427051246,-0.044382788,0.779713154,0.301222533,-0.072402529,0.791921258,0.227403715,-0.088168561,0.804470778,0.156754196,-0.096511409,0.801677883,0.464513004,-0.055405684,0.806942165,0.418306649,-0.090956524,0.774760664,0.507006288,-0.091920048,0.753019035,0.567591548,-0.08327996,0.833540738,0.523552597,-0.068394333,0.820626378,0.522993505,-0.094821922,0.78925401,0.581420779,-0.09170448,0.767722011,0.618952513,-0.083459653
Right,0.767729461,0.694915295,7.12E-07,0.718649328,0.655445337,-0.032065853,0.6866045,0.573354244,-0.055054393,0.71570313,0.531026185,-0.077574372,0.760300994,0.513569713,-0.098959468,0.717648566,0.418797851,-0.045371283,0.702658772,0.313898146,-0.077462085,0.692105174,0.247293845,-0.098313242,0.686113954,0.182205707,-0.113384657,0.767806828,0.413329303,-0.051505115,0.788999557,0.290760845,-0.084921293,0.80808419,0.215759486,-0.103866197,0.827108562,0.14240092,-0.114402778,0.808463693,0.448735207,-0.060136184,0.824632943,0.404057622,-0.100383371,0.798247814,0.501638293,-0.097602785,0.778786063,0.56816864,-0.085688084,0.841724873,0.507302821,-0.071630508,0.844809234,0.492076635,-0.103006169,0.819954872,0.559012175,-0.096974909,0.800688863,0.605654478,-0.085505433
