handedness,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
Right,0.792344332,0.879607201,-6.16E-07,0.780434251,0.783416629,-0.024098158,0.79060632,0.688198328,-0.043648042,0.797960997,0.622277737,-0.062074207,0.797611594,0.560227931,-0.079221778,0.887679636,0.691017747,-0.042043362,0.868901908,0.602557242,-0.083448462,0.82034862,0.58185631,-0.105574287,0.781591475,0.589601815,-0.114766903,0.892240524,0.747685015,-0.04866774,0.860087037,0.6612674,-0.088794276,0.7969594,0.654472709,-0.093712285,0.765201569,0.674476504,-0.08929766,0.879500449,0.809930801,-0.05991305,0.838733315,0.734682918,-0.097661331,0.7824862,0.727424979,-0.091256306,0.756596506,0.745880604,-0.079304688,0.855407476,0.871525586,-0.073255137,0.806887865,0.819348276,-0.10386008,0.766635954,0.806326628,-0.102961481,0.751019001,0.814540327,-0.095499739
Right,0.797310531,0.866118252,-5.97E-07,0.791839182,0.767339706,-0.026172824,0.80660212,0.675595582,-0.048115849,0.816973507,0.613366187,-0.067912705,0.819808841,0.551712632,-0.086657926,0.902358294,0.701797128,-0.055696268,0.883211434,0.607508659,-0.099545911,0.831954598,0.581804514,-0.120642558,0.790074408,0.585268378,-0.128924489,0.901155472,0.761991382,-0.062511854,0.873605669,0.667771101,-0.105415128,0.808648288,0.651752353,-0.108543813,0.774096966,0.667594612,-0.102804832,0.881660581,0.822258294,-0.0734604,0.844091654,0.742402256,-0.113433532,0.789066792,0.72627157,-0.105531797,0.763789594,0.741465509,-0.092508771,0.851779103,0.877449572,-0.086419299,0.805107474,0.816950321,-0.119220279,0.76748383,0.793352127,-0.1182798,0.753596067,0.795400739,-0.110691436
Right,0.815560997,0.877330542,-5.04E-07,0.818239927,0.767490506,-0.028873827,0.833232999,0.666562557,-0.054252706,0.840844631,0.593702316,-0.075582393,0.841169834,0.532075286,-0.096187823,0.915696323,0.706639946,-0.075610995,0.898343861,0.609147072,-0.124954171,0.848687053,0.573638558,-0.149423584,0.808655441,0.562170267,-0.161219656,0.906870902,0.767188251,-0.083179846,0.880992115,0.669979751,-0.133519143,0.821280003,0.636449099,-0.140067935,0.783824623,0.637909412,-0.138530299,0.879791081,0.824022055,-0.093947917,0.844189703,0.742382586,-0.140727535,0.790059447,0.705173552,-0.134746924,0.758309662,0.701065719,-0.123774007,0.844284594,0.871859729,-0.106493399,0.798434615,0.805825055,-0.146118626,0.761084199,0.769471765,-0.14803277,0.742984295,0.755487144,-0.142965913
Right,0.817989886,0.870863557,-5.17E-07,0.828612626,0.761942565,-0.033385165,0.850124657,0.666781247,-0.060914386,0.863756239,0.595719874,-0.08289104,0.874548256,0.535160899,-0.10342706,0.92743212,0.727682054,-0.085664369,0.911596477,0.620082676,-0.135155261,0.861453116,0.578257442,-0.157391101,0.820423603,0.560907245,-0.167519256,0.910916746,0.789913654,-0.090860508,0.884784222,0.684685111,-0.140931189,0.827162445,0.639957428,-0.145671263,0.789856613,0.62985754,-0.143891558,0.877233684,0.84331423,-0.099016465,0.838525295,0.748369515,-0.145441309,0.788624585,0.700199664,-0.138638139,0.758552313,0.685589373,-0.128283292,0.83673352,0.884729862,-0.109124184,0.791175723,0.808333993,-0.148888782,0.757398486,0.763748288,-0.150371268,0.741222024,0.743299901,-0.145613477
Right,0.818468451,0.890020013,-5.30E-07,0.829018474,0.76956439,-0.033502921,0.852419317,0.668801963,-0.060642693,0.867337465,0.594719589,-0.082458995,0.881305337,0.528803349,-0.103035241,0.930345476,0.730428159,-0.083180211,0.916573286,0.625956774,-0.133071363,0.865827262,0.57898128,-0.157872021,0.824602306,0.55662775,-0.170128658,0.914038718,0.79855895,-0.088972919,0.893398881,0.698812664,-0.139478415,0.835009098,0.64521575,-0.146444514,0.794126272,0.629039288,-0.146211207,0.880133212,0.855988622,-0.097918056,0.840976954,0.764773488,-0.144305795,0.788787186,0.70462501,-0.138798431,0.755071402,0.681132734,-0.129423797,0.838775516,0.898768842,-0.108917095,0.789817393,0.818954408,-0.147616327,0.754732132,0.768139601,-0.148463041,0.737163663,0.741558909,-0.143615097
Right,0.806802213,0.850556552,-5.34E-07,0.812767148,0.756328225,-0.030369515,0.838808715,0.663481414,-0.055035815,0.853218436,0.596791685,-0.076073445,0.861369491,0.529399693,-0.09685307,0.914778888,0.71145767,-0.067901477,0.909032404,0.618553102,-0.117482118,0.860382795,0.579995275,-0.145053461,0.817502975,0.565524757,-0.15858689,0.90618825,0.7813887,-0.075910166,0.899717927,0.695732296,-0.12798962,0.833907783,0.656783819,-0.138003573,0.786157608,0.651723742,-0.136894718,0.879063785,0.844778299,-0.087755382,0.858628452,0.772359967,-0.137617573,0.796526074,0.724631548,-0.134639964,0.755452514,0.708359599,-0.123953998,0.842586458,0.894745052,-0.101177685,0.803123653,0.835601211,-0.141282082,0.759363115,0.791995347,-0.141595811,0.735072076,0.770085216,-0.134967968
Right,0.791457653,0.866040468,-5.17E-07,0.795158863,0.753716528,-0.028673299,0.817312539,0.656654298,-0.052693982,0.828853011,0.581633687,-0.073671363,0.830569804,0.510716736,-0.094856128,0.901395798,0.689804673,-0.061744019,0.888902426,0.596878529,-0.10865172,0.844598651,0.551780641,-0.135978311,0.804510832,0.527900875,-0.149913967,0.898052096,0.757040977,-0.069588929,0.887969553,0.667675734,-0.120089062,0.825857639,0.618596077,-0.132295638,0.777969778,0.606045723,-0.13357091,0.877285779,0.822244287,-0.081309952,0.857488513,0.750448048,-0.131226704,0.795787752,0.688909531,-0.132938907,0.751344323,0.665009558,-0.125730246,0.844620466,0.877780437,-0.094438419,0.816657603,0.823597908,-0.136167318,0.767895579,0.772520065,-0.139823601,0.733359158,0.745699286,-0.13569881
Right,0.769371986,0.840274394,-4.70E-07,0.756743848,0.745452583,-0.021190466,0.773866832,0.644247055,-0.038577303,0.788561881,0.576853096,-0.055842113,0.793314517,0.526554227,-0.072965123,0.854721844,0.641429245,-0.027523814,0.863322735,0.565034568,-0.067400135,0.82623297,0.529910326,-0.094691552,0.791638136,0.518792391,-0.108420491,0.867139816,0.700904667,-0.035915751,0.887683392,0.628552675,-0.076721601,0.833483219,0.593468428,-0.092285566,0.790447772,0.593374193,-0.094128124,0.864918947,0.769881129,-0.048659779,0.879023731,0.70892787,-0.08848875,0.825298727,0.67049855,-0.093242176,0.785651386,0.661047935,-0.087265998,0.852735341,0.842336893,-0.06253133,0.848408461,0.796062469,-0.093524419,0.807128966,0.769269764,-0.094700374,0.776111066,0.759678066,-0.088563755
Right,0.755133152,0.860469818,-3.28E-07,0.732431889,0.783792257,-0.024200093,0.74213928,0.675374806,-0.041861825,0.75120908,0.597983658,-0.059749197,0.757854164,0.529360175,-0.076834351,0.808446527,0.650275409,-0.029157344,0.838838398,0.559209526,-0.069638848,0.810532272,0.524949074,-0.098035753,0.782798588,0.521402001,-0.112345554,0.831275821,0.690971196,-0.035773799,0.881072819,0.601597011,-0.08138743,0.837165356,0.573089361,-0.104558267,0.798441589,0.585593164,-0.110613473,0.84613353,0.74614197,-0.046651214,0.893073976,0.673829794,-0.085888982,0.851245165,0.645593405,-0.098931551,0.815949738,0.649804473,-0.098685384,0.857204139,0.813879251,-0.059173781,0.893813729,0.771080136,-0.087229848,0.865819752,0.751179397,-0.094345227,0.834958553,0.752119184,-0.093845509
Right,0.749294579,0.893359065,-3.01E-07,0.721865594,0.812655866,-0.020164022,0.723664105,0.694958389,-0.035488769,0.727687955,0.612919807,-0.051616948,0.734872937,0.547432244,-0.066213004,0.788524687,0.656934083,-0.022376893,0.809964001,0.558810115,-0.057765115,0.781029761,0.531662822,-0.082880646,0.754266381,0.53567934,-0.095139749,0.815703392,0.694466233,-0.029732879,0.863185763,0.591902435,-0.068404511,0.823623419,0.576516986,-0.086980671,0.788645387,0.603861809,-0.090852119,0.834844708,0.750255764,-0.041190427,0.88419646,0.666680455,-0.072985545,0.848704278,0.642822623,-0.083321124,0.817650795,0.653542757,-0.082901701,0.849584162,0.820673168,-0.054309014,0.894918919,0.768890142,-0.07585524,0.873418212,0.74429971,-0.081120439,0.845445037,0.745277584,-0.080610693
Right,0.751326382,0.952166378,-1.15E-07,0.70971179,0.870717943,-0.017096929,0.694480538,0.760856867,-0.030450609,0.689251542,0.67899394,-0.044591557,0.681018889,0.606118858,-0.058201369,0.753559113,0.687833428,-0.013545381,0.760434091,0.605624676,-0.044325523,0.742064059,0.572014034,-0.071291186,0.715000629,0.559865654,-0.086790405,0.790417135,0.711572289,-0.021632411,0.819180667,0.619984388,-0.051382057,0.804480672,0.584380329,-0.074619025,0.774910569,0.584389269,-0.086617917,0.819697261,0.761092782,-0.033558972,0.855831504,0.680261016,-0.059979673,0.848965943,0.639462113,-0.077363037,0.82592082,0.624716818,-0.085735045,0.841567457,0.830074787,-0.046666589,0.878672898,0.781183183,-0.068370327,0.885047317,0.74743849,-0.079444006,0.874736726,0.725482523,-0.084960371
Right,0.763685226,0.972671151,8.90E-08,0.712792635,0.907191157,-0.017329043,0.686330914,0.799334943,-0.028489938,0.674163461,0.716512263,-0.039741658,0.657480955,0.645452023,-0.050364975,0.735657096,0.710659087,-0.012343987,0.733664155,0.627548814,-0.042282779,0.722176254,0.594891012,-0.067081645,0.702794611,0.592827916,-0.080629095,0.778538883,0.720606208,-0.020105122,0.79412365,0.629693806,-0.046812758,0.789961278,0.592283547,-0.068160251,0.774767041,0.588822424,-0.078966051,0.814402282,0.760260642,-0.032036908,0.834812939,0.677278757,-0.059637379,0.83518815,0.638958216,-0.075665206,0.826938868,0.619308889,-0.082365111,0.843602121,0.820276082,-0.044867206,0.871923864,0.768914521,-0.070235319,0.885326564,0.737084448,-0.081087932,0.89160049,0.713137805,-0.084929392
Right,0.789587319,0.969226003,1.52E-07,0.732979357,0.928560674,-0.022172246,0.693461955,0.833636522,-0.035675317,0.670527697,0.755608022,-0.047967765,0.646276414,0.69032222,-0.059578829,0.728403807,0.724080145,-0.020754682,0.715705872,0.646494925,-0.053667605,0.704301298,0.61598289,-0.078765199,0.693943322,0.627271295,-0.091591977,0.774206936,0.712005854,-0.026543945,0.780603528,0.614420295,-0.056520812,0.777642608,0.577027023,-0.078405485,0.771328926,0.581530988,-0.089046903,0.816026032,0.73418802,-0.036887046,0.829437613,0.643973708,-0.068753764,0.833745539,0.60106498,-0.087139018,0.834524035,0.579824388,-0.094979227,0.851744771,0.78058809,-0.048151381,0.87655431,0.717850983,-0.079141043,0.893892229,0.683925331,-0.09316764,0.907432675,0.659430444,-0.098482177
Right,0.799456239,0.95631063,1.78E-07,0.742321312,0.929188848,-0.021474596,0.698481083,0.845691085,-0.034529813,0.671680033,0.776342332,-0.04662361,0.645620763,0.719914317,-0.057918198,0.723712385,0.726915956,-0.020198742,0.707048357,0.655885696,-0.053380344,0.697416246,0.627448201,-0.078384608,0.692940474,0.639881074,-0.091098823,0.767325938,0.702472448,-0.025861006,0.766043961,0.606802166,-0.055848204,0.761894464,0.567691088,-0.077081665,0.758572459,0.56996429,-0.087494329,0.809985518,0.712688744,-0.036128417,0.814330339,0.621545553,-0.06718497,0.816117048,0.576614439,-0.08384648,0.817017198,0.553839803,-0.09072528,0.848622799,0.748643816,-0.047486607,0.866930604,0.677448988,-0.077175282,0.881331086,0.635471106,-0.090422221,0.893477261,0.604624808,-0.095421948
Right,0.805525303,0.917217791,1.62E-07,0.747157633,0.900151372,-0.021762187,0.700088382,0.823083222,-0.034705695,0.671030939,0.756838262,-0.046666309,0.645216048,0.700129032,-0.057565719,0.720554888,0.696982443,-0.020763522,0.700611353,0.623384416,-0.053942975,0.690384746,0.598052084,-0.078262649,0.687782049,0.617105186,-0.090117365,0.763319612,0.668260396,-0.026109679,0.758023679,0.570078015,-0.056370709,0.751674652,0.531145692,-0.076898009,0.747139633,0.537981093,-0.086393662,0.806333184,0.673972487,-0.036216062,0.806400359,0.581765652,-0.06697949,0.804764271,0.532653391,-0.083393186,0.802979887,0.508522749,-0.089984722,0.845880985,0.705280066,-0.047425948,0.861060381,0.628928065,-0.076664306,0.871101141,0.580915034,-0.090125546,0.879242837,0.545309126,-0.09530025
Right,0.810677528,0.905394375,1.44E-07,0.7499547,0.894931078,-0.021869788,0.699934959,0.822482467,-0.035381429,0.67013377,0.758499146,-0.0478018,0.642899513,0.702642441,-0.059375886,0.71614778,0.691422641,-0.02281696,0.694960117,0.623143256,-0.05793361,0.683463931,0.598507822,-0.084224664,0.680050731,0.617594957,-0.097692877,0.757780015,0.659419715,-0.029107107,0.749415457,0.562848508,-0.061912555,0.740928531,0.526545644,-0.085069485,0.734853148,0.534802914,-0.096460491,0.800917625,0.662952781,-0.040003318,0.797813833,0.569659352,-0.072436541,0.792829692,0.525623918,-0.090394482,0.787310123,0.505270779,-0.098253317,0.841922164,0.69367224,-0.051938012,0.853746891,0.61634177,-0.082390197,0.860061109,0.56908828,-0.096811943,0.863735795,0.533337891,-0.102959909
Right,0.824596643,0.876616478,2.05E-07,0.769894063,0.884754419,-0.027795792,0.718489945,0.837270021,-0.045665331,0.687808156,0.780206203,-0.061501015,0.65950042,0.720913768,-0.075803556,0.713783443,0.684600711,-0.026088679,0.686323225,0.62105006,-0.061377611,0.676599741,0.596450686,-0.08844091,0.680037141,0.610066473,-0.102605186,0.751490831,0.638630092,-0.029385174,0.734660685,0.544617772,-0.060775455,0.726034701,0.506128311,-0.083279416,0.724485099,0.511154413,-0.094882324,0.7941553,0.628832102,-0.037867758,0.78338176,0.533886075,-0.068323143,0.776357949,0.483676136,-0.085652955,0.772500157,0.459949404,-0.093719125,0.837662458,0.646958053,-0.048120778,0.84110868,0.563640356,-0.076347992,0.842942297,0.510738611,-0.089956507,0.844468832,0.471596241,-0.095745988
Right,0.83688134,0.847956598,1.86E-07,0.782371521,0.85680002,-0.02523296,0.730231225,0.82033807,-0.042978298,0.702374339,0.770816147,-0.058829974,0.678840458,0.707009971,-0.073331803,0.725028694,0.665297627,-0.02459554,0.697935104,0.606001318,-0.055405155,0.68717134,0.584095895,-0.079350978,0.687642038,0.589435518,-0.09287028,0.760730326,0.618543029,-0.029152768,0.742226303,0.532229781,-0.055328757,0.735701799,0.496661574,-0.074123003,0.734397054,0.488396347,-0.084907793,0.80248338,0.607100427,-0.038500722,0.790698826,0.515509009,-0.066023618,0.786804736,0.465820372,-0.081130177,0.783535838,0.43090421,-0.089174613,0.846620202,0.622560859,-0.049404733,0.849729657,0.539117932,-0.075591229,0.853381038,0.486266434,-0.086944818,0.85533607,0.440197766,-0.092184484
Right,0.828593016,0.835653245,1.26E-07,0.771337688,0.828112781,-0.026386896,0.721468866,0.773420095,-0.045762122,0.694162428,0.716749012,-0.063131869,0.681133628,0.648962498,-0.079166174,0.735306501,0.624481857,-0.028873511,0.717955709,0.555412889,-0.06729497,0.701562047,0.534550965,-0.097623646,0.691062689,0.557151973,-0.113814436,0.774458528,0.592983425,-0.034047302,0.766278446,0.499719143,-0.069688715,0.751425147,0.468123436,-0.094626352,0.73882699,0.486976027,-0.106905103,0.81621182,0.596202493,-0.044073582,0.811626434,0.502513647,-0.076405168,0.800888181,0.454867721,-0.093843102,0.789810538,0.439715087,-0.101516038,0.856437862,0.628025293,-0.055733282,0.863538921,0.552314639,-0.08514142,0.860178232,0.503671944,-0.09849789,0.853934944,0.472886145,-0.103896499
Right,0.816739857,0.841922998,-1.10E-07,0.762883604,0.808280349,-0.022154966,0.717135847,0.739557266,-0.040131629,0.69236064,0.676850021,-0.058379825,0.683974922,0.603735268,-0.074685231,0.744448543,0.589163244,-0.011888178,0.724366784,0.517901421,-0.047151145,0.704729319,0.511371732,-0.079041883,0.691293359,0.542264104,-0.096957631,0.779464483,0.56884551,-0.016483778,0.769082367,0.471316636,-0.046582438,0.747734725,0.455192864,-0.071497612,0.72908026,0.490233362,-0.085253753,0.817146659,0.579123378,-0.026261261,0.816860616,0.470407724,-0.051171906,0.796286404,0.441177219,-0.067041948,0.773793399,0.460761726,-0.074633397,0.855290234,0.618564367,-0.038214296,0.862031221,0.53493166,-0.059334841,0.845944822,0.494880736,-0.07059101,0.822307825,0.489527971,-0.075516045
Right,0.814597845,0.825484931,-1.89E-07,0.760155439,0.783042073,-0.019326143,0.714820266,0.705932319,-0.035667695,0.689657748,0.64113909,-0.053372718,0.687558651,0.566823244,-0.069467068,0.750552237,0.576058507,-0.008522148,0.732827425,0.501853168,-0.043320019,0.708363533,0.49286294,-0.074255735,0.690940738,0.516322374,-0.091469899,0.783463538,0.557690501,-0.015110334,0.777143717,0.448194802,-0.045623451,0.748909831,0.439902544,-0.066954121,0.726176441,0.481525809,-0.0769106,0.818447232,0.566854894,-0.026855467,0.819710672,0.44890064,-0.050448839,0.790889263,0.430183113,-0.060843565,0.766053438,0.455924153,-0.063840128,0.854406297,0.602648914,-0.041075289,0.856716573,0.509903908,-0.058513764,0.83401382,0.47838679,-0.064521864,0.808945835,0.483159781,-0.065606326
Right,0.809614539,0.81096977,-2.29E-07,0.756506324,0.76063925,-0.017685616,0.714767694,0.676845312,-0.033030037,0.691911221,0.608404875,-0.050181855,0.693772793,0.536338925,-0.06581603,0.754835606,0.552948177,-0.004940817,0.739878416,0.480500996,-0.038636927,0.715180874,0.472689033,-0.068792954,0.695332408,0.491749018,-0.085718222,0.787140846,0.540339708,-0.011959489,0.783210874,0.431020617,-0.043314192,0.753756642,0.42764923,-0.065131612,0.728683114,0.467042148,-0.074769646,0.820536137,0.554397643,-0.023944654,0.824684441,0.437965363,-0.04783918,0.794592679,0.423244715,-0.058416314,0.768199027,0.447694093,-0.060897041,0.853584051,0.594996989,-0.038270313,0.856293082,0.501514077,-0.054825176,0.832472563,0.470547378,-0.060660087,0.80624193,0.472693771,-0.061564192
Right,0.805959404,0.800434649,-3.13E-07,0.759176075,0.72839421,-0.015683811,0.728023231,0.627221346,-0.030343389,0.714851499,0.552055836,-0.047295578,0.718276143,0.483544081,-0.062789708,0.782329142,0.53193289,-0.008434922,0.778971434,0.442737818,-0.043639995,0.747541189,0.43409279,-0.07277254,0.721957803,0.448132217,-0.089384846,0.81199789,0.535859227,-0.018366493,0.819505513,0.413018167,-0.055417374,0.780810773,0.410936296,-0.079213321,0.751458824,0.444256783,-0.089302883,0.839141667,0.563175738,-0.032825742,0.856269598,0.442692101,-0.06113689,0.819549203,0.429439008,-0.074525282,0.789318204,0.452057451,-0.078368105,0.864989638,0.612786174,-0.049296565,0.872306764,0.521495938,-0.069016457,0.844894588,0.493392795,-0.077640511,0.816954851,0.493801057,-0.080870911
Right,0.801695704,0.794105411,-4.07E-07,0.761183798,0.71037215,-0.014685263,0.738309741,0.601686418,-0.029814174,0.729732156,0.524747074,-0.047949724,0.731901169,0.456397682,-0.064079754,0.800989926,0.519382596,-0.011448953,0.803943455,0.416154355,-0.049098883,0.764980793,0.41239509,-0.077484101,0.734960496,0.431424916,-0.092659101,0.826544225,0.536016762,-0.022793248,0.840115905,0.406571597,-0.060976133,0.791105986,0.407498479,-0.082341745,0.75989908,0.437629133,-0.090672836,0.849722922,0.572245181,-0.03880433,0.871026099,0.453265548,-0.069371291,0.821892023,0.449028194,-0.08007931,0.78985846,0.473187804,-0.08166188,0.870987892,0.626474798,-0.056699567,0.879454374,0.533221602,-0.077168837,0.841626465,0.514598727,-0.083626308,0.812444389,0.522602022,-0.085208282
Right,0.801604152,0.78676033,-4.14E-07,0.765333772,0.69747144,-0.010063245,0.749738336,0.588029683,-0.022180039,0.744727135,0.510088444,-0.038314342,0.742363513,0.442313522,-0.052955959,0.810796857,0.519782662,-0.006736269,0.819450021,0.417957723,-0.043450616,0.781883001,0.40382567,-0.070051827,0.75065738,0.41477412,-0.083766252,0.834744036,0.540063858,-0.02021165,0.854972541,0.413986653,-0.058661349,0.805000842,0.409486532,-0.078138828,0.771386981,0.436448634,-0.084237978,0.854739666,0.577588379,-0.038148738,0.877864838,0.464186549,-0.070840903,0.825998485,0.463337123,-0.079943947,0.792790174,0.48890698,-0.079140209,0.871472538,0.630655766,-0.057443574,0.879551649,0.544199109,-0.080046862,0.838533521,0.532920063,-0.08540082,0.807730138,0.546622574,-0.085230701
Right,0.793437302,0.808936298,-4.11E-07,0.761298776,0.710118055,-0.010171739,0.75203234,0.595920742,-0.021656912,0.748637557,0.516145885,-0.037341215,0.744744182,0.444479227,-0.051417332,0.816029906,0.534527898,-0.003104131,0.822984636,0.443092734,-0.04040407,0.784238458,0.422798097,-0.068130478,0.751567483,0.427892864,-0.082571425,0.838290155,0.558187723,-0.016965203,0.858419359,0.443199694,-0.056660306,0.804740012,0.43087703,-0.076480843,0.767733812,0.453337848,-0.082223065,0.854908943,0.601169705,-0.035858359,0.876092076,0.498172253,-0.070916407,0.820200503,0.489521921,-0.080519497,0.784059405,0.510068774,-0.079071343,0.86581707,0.659408629,-0.05614689,0.874353647,0.578954041,-0.081038684,0.832428753,0.562497139,-0.087061025,0.800125122,0.572107255,-0.086601987
Right,0.786509514,0.841143012,-4.96E-07,0.752987146,0.723616302,-0.010992592,0.749442697,0.613436341,-0.024094988,0.749673665,0.541515589,-0.040675595,0.749044299,0.484480202,-0.056109879,0.82673049,0.547308445,-0.011561446,0.823875606,0.466461539,-0.051733628,0.779352427,0.447162926,-0.081059039,0.74320066,0.453935266,-0.096528307,0.846836209,0.586066723,-0.026367445,0.858624995,0.48699075,-0.069048703,0.797984481,0.475878179,-0.088974342,0.758597076,0.499815762,-0.094442561,0.85745579,0.642405748,-0.045822751,0.867733002,0.556126475,-0.085920379,0.804271877,0.542550981,-0.096968368,0.765254676,0.558800936,-0.095499843,0.858731508,0.710761607,-0.066199146,0.854941547,0.637045622,-0.096083492,0.807396173,0.620046139,-0.10249272,0.773250222,0.629916072,-0.101002678
Right,0.791113496,0.854430854,-5.61E-07,0.757515371,0.718484104,-0.01916166,0.757806301,0.614398837,-0.038240701,0.761469781,0.549769998,-0.05772265,0.763448358,0.500542223,-0.076617822,0.858435154,0.570908368,-0.037596293,0.840381742,0.475704014,-0.082479268,0.787774801,0.455051064,-0.113453515,0.746288419,0.464360505,-0.130008832,0.872655094,0.623082936,-0.04844828,0.859853864,0.5172382,-0.093240999,0.794476509,0.499381304,-0.112459444,0.754162967,0.519955814,-0.119655058,0.87112546,0.684386969,-0.063362844,0.859269083,0.594873667,-0.105670884,0.795543075,0.572806835,-0.116258606,0.757174432,0.586105168,-0.116253681,0.856002867,0.750982642,-0.079592668,0.828971148,0.684264302,-0.114603251,0.781427264,0.659310102,-0.124033973,0.750779748,0.659271002,-0.124950364
Right,0.790146112,0.857117832,-5.57E-07,0.759162247,0.716023207,-0.02063496,0.760672212,0.614860892,-0.041795611,0.762115657,0.550286114,-0.062574565,0.758823872,0.499235988,-0.083291091,0.869987845,0.588308334,-0.045212116,0.847845614,0.48316285,-0.089184031,0.793096542,0.455088437,-0.118846893,0.750788689,0.460305452,-0.13477464,0.877377808,0.644289434,-0.054959372,0.862000167,0.528176963,-0.097072229,0.795719564,0.502238035,-0.113694109,0.755971968,0.516315699,-0.120473586,0.866555512,0.70508337,-0.068163686,0.855777383,0.603900373,-0.109729558,0.791953623,0.576897562,-0.117951199,0.753768206,0.587273359,-0.117098317,0.841468692,0.767094553,-0.082499407,0.816247404,0.691420555,-0.118455745,0.768517733,0.660297275,-0.12708649,0.736950517,0.656402707,-0.127652019
Right,0.79279834,0.854247212,-5.61E-07,0.764375567,0.696110249,-0.017524449,0.774275184,0.598550558,-0.039411962,0.783443332,0.535542607,-0.05997315,0.781704962,0.488811553,-0.080853745,0.885753989,0.611931503,-0.062120732,0.864022315,0.495065331,-0.104964443,0.808666885,0.454167962,-0.129040867,0.764295697,0.447658598,-0.140874401,0.881748378,0.669386983,-0.071687296,0.859132886,0.543433189,-0.112497129,0.792721927,0.496910959,-0.122931533,0.750370026,0.497048795,-0.126757294,0.858671546,0.724243701,-0.083058432,0.839740276,0.613389552,-0.121997841,0.780233622,0.56789875,-0.126877353,0.742549419,0.564481199,-0.125567064,0.823067248,0.772728443,-0.094954714,0.795256019,0.691422045,-0.128580302,0.752456725,0.644589841,-0.136702433,0.722596586,0.625209093,-0.13810569
Right,0.804880679,0.858934879,-4.84E-07,0.805267215,0.713696718,-0.013768406,0.816249967,0.605891228,-0.03496024,0.8163715,0.529833317,-0.054494441,0.808013141,0.477447808,-0.074144386,0.900077224,0.622265577,-0.071421795,0.873530328,0.497030824,-0.112922132,0.817188859,0.453224301,-0.131551832,0.775083542,0.442363501,-0.139954224,0.882741451,0.683576286,-0.082787499,0.854212582,0.558585227,-0.124393463,0.790609419,0.499587208,-0.131508887,0.7493186,0.486073077,-0.133658066,0.848184347,0.739705026,-0.094403759,0.821335256,0.627188623,-0.134065881,0.766067863,0.569722533,-0.136257157,0.731490254,0.551655293,-0.133386478,0.806704402,0.78617537,-0.105853565,0.774543047,0.699632347,-0.141436175,0.735123932,0.650068641,-0.148414508,0.706339121,0.624444485,-0.148792773
Right,0.802889228,0.87763679,-4.66E-07,0.809499323,0.73613286,-0.012540485,0.82346797,0.624834538,-0.032342412,0.824035525,0.547132909,-0.050059397,0.815500796,0.500015259,-0.068882078,0.899571598,0.659526885,-0.074047029,0.871864855,0.528077602,-0.112030298,0.820318699,0.476123959,-0.128262088,0.780934274,0.458148241,-0.135695919,0.878350675,0.718250692,-0.08518742,0.850511789,0.594465017,-0.122881673,0.792574167,0.525517941,-0.129364103,0.752837181,0.498886585,-0.132475808,0.840043187,0.76832974,-0.095717065,0.811405301,0.657262921,-0.134050831,0.761359811,0.591381252,-0.139793456,0.728290498,0.562462211,-0.140498534,0.795438349,0.806997478,-0.105239987,0.758951724,0.72328043,-0.140332654,0.721614718,0.67160064,-0.14858745,0.693621993,0.641245008,-0.150929958
Right,0.785089731,0.884186864,-5.44E-07,0.764551401,0.731973708,-0.019551359,0.773477435,0.631907046,-0.041458588,0.779625416,0.565794349,-0.061450802,0.775547624,0.519988894,-0.081703469,0.879232645,0.635775447,-0.0647882,0.848688364,0.524554312,-0.10896638,0.789779603,0.487347484,-0.134193659,0.743966341,0.478934586,-0.146983221,0.872799158,0.698929667,-0.075107872,0.848475516,0.586276829,-0.117576972,0.782268882,0.533391356,-0.12927483,0.736115098,0.524595201,-0.134153783,0.846776009,0.762196243,-0.087289162,0.823075235,0.66602236,-0.129147127,0.76401633,0.612724543,-0.13621673,0.725297272,0.598770261,-0.136311695,0.809490979,0.819857955,-0.099964678,0.777623951,0.744708657,-0.136445403,0.733254552,0.697282791,-0.14494966,0.701308608,0.674823582,-0.146535203
Right,0.777225614,0.882047951,-5.48E-07,0.7411533,0.750574291,-0.019923769,0.736666322,0.649171352,-0.039335012,0.73137933,0.58058095,-0.058620002,0.723763824,0.52615428,-0.077796392,0.844252288,0.594156086,-0.036931694,0.809584498,0.506561637,-0.077936225,0.762140572,0.479247183,-0.108229592,0.722606719,0.472679734,-0.125342876,0.853337169,0.646157742,-0.045584787,0.810955763,0.551787972,-0.082894012,0.748237252,0.52794075,-0.101472981,0.706971407,0.530029058,-0.112022862,0.846865237,0.710214317,-0.057876337,0.814321816,0.627968252,-0.096489541,0.751673102,0.603803635,-0.107236497,0.709847033,0.604334652,-0.109737292,0.827648759,0.781023324,-0.071416788,0.798118412,0.717805982,-0.106194451,0.751140356,0.698955595,-0.115534939,0.715882182,0.697573066,-0.117119886
