handedness,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
Right,0.786497533,0.744623423,3.73E-07,0.718836308,0.70340389,-0.023709143,0.670740426,0.622253895,-0.038386032,0.650816321,0.530939937,-0.052498948,0.660365343,0.452915102,-0.066177867,0.70658505,0.475158751,-0.012712535,0.698947906,0.361982614,-0.034827475,0.69658035,0.294660151,-0.054400329,0.697904468,0.229629278,-0.068975523,0.746458769,0.449712396,-0.017705888,0.740882277,0.318068922,-0.036192998,0.737794816,0.234785467,-0.053125896,0.734546185,0.157834023,-0.065913349,0.785759091,0.450933844,-0.027234642,0.781291723,0.323583484,-0.046081241,0.778917074,0.243453592,-0.057341762,0.775318563,0.170750529,-0.065127,0.824990273,0.473507613,-0.039395224,0.821908593,0.367403001,-0.055822104,0.818941116,0.296975493,-0.061908677,0.813807845,0.230402082,-0.065846607
Right,0.795205653,0.731613278,2.97E-07,0.727897942,0.691208243,-0.018391555,0.679730594,0.60844481,-0.029231643,0.661553502,0.518201709,-0.040568143,0.672994077,0.449395537,-0.051800516,0.713601649,0.466076136,-0.004452096,0.702448428,0.361989856,-0.023429483,0.697517335,0.299340516,-0.041775718,0.696128368,0.237924993,-0.05597176,0.7518453,0.439882338,-0.011378237,0.741991103,0.316016763,-0.027145082,0.735938609,0.237524778,-0.043388005,0.73042196,0.164682657,-0.05594762,0.790189147,0.439732224,-0.022569798,0.782079875,0.319355726,-0.039267473,0.776151001,0.24336651,-0.050003432,0.769467235,0.173915744,-0.057734307,0.829670668,0.461137295,-0.036107749,0.824374974,0.357980371,-0.0509497,0.818809867,0.289962113,-0.056215309,0.811028898,0.224457085,-0.059848629
Right,0.7932356,0.714108586,3.03E-07,0.725346148,0.675084233,-0.017095771,0.679332733,0.594780028,-0.026452465,0.662992716,0.505340517,-0.036365077,0.675117493,0.439893097,-0.046202004,0.714646935,0.456019729,-0.002421529,0.703407168,0.353757501,-0.019913532,0.699307144,0.293226182,-0.037184425,0.698737144,0.232954279,-0.050598077,0.751762569,0.431457698,-0.00898021,0.743083715,0.311274648,-0.023513969,0.737705171,0.235806152,-0.038771991,0.732444465,0.164221197,-0.050563093,0.788904071,0.43219319,-0.019708578,0.782094002,0.31358853,-0.035447914,0.777086496,0.240954384,-0.045381162,0.77134037,0.174008429,-0.052345145,0.8273983,0.453241557,-0.03271696,0.823029995,0.35022068,-0.046779357,0.818343043,0.283908129,-0.051743358,0.811592579,0.219265401,-0.055042654
Right,0.783435583,0.704040051,3.56E-07,0.716462612,0.660725713,-0.019854821,0.673681438,0.577627778,-0.030633831,0.661460102,0.487392366,-0.041205592,0.675468445,0.418634087,-0.051667787,0.716758132,0.440360963,-0.008521035,0.71117872,0.332466006,-0.02730508,0.710554421,0.268398762,-0.044849914,0.712928116,0.207123786,-0.058164332,0.755693913,0.419963568,-0.013738129,0.75475657,0.294964969,-0.02948286,0.753346801,0.216451585,-0.045445167,0.750711918,0.143572688,-0.057639249,0.792986572,0.425089806,-0.022995936,0.794494033,0.302228451,-0.040170174,0.793417454,0.226550937,-0.051590648,0.790442824,0.158285946,-0.059462447,0.82968992,0.450745195,-0.034475267,0.834392071,0.346529603,-0.050117593,0.835429668,0.278157413,-0.056459811,0.833764553,0.212608516,-0.060537159
Right,0.757004201,0.703653753,2.83E-07,0.693194985,0.646483421,-0.015950209,0.656811476,0.558254838,-0.024811232,0.650642157,0.468048662,-0.03457725,0.667581081,0.405658066,-0.04432188,0.706849158,0.431877226,0.000142698,0.706891418,0.325600892,-0.017265009,0.707730114,0.260622948,-0.035025928,0.711204231,0.198783606,-0.048734203,0.745243728,0.416315466,-0.006935237,0.747469544,0.292215228,-0.020792801,0.748421788,0.211713582,-0.036277685,0.748814821,0.13836652,-0.048375268,0.781443536,0.424405932,-0.018200707,0.78467536,0.303162932,-0.033098575,0.786406755,0.225776806,-0.043007247,0.78692925,0.155488938,-0.050126657,0.817326963,0.453409016,-0.031735502,0.821223438,0.350195557,-0.045547277,0.821412563,0.281989336,-0.050143421,0.819290638,0.216086626,-0.053108413
Right,0.740680456,0.710719705,3.15E-07,0.67880851,0.646532953,-0.017390119,0.646612406,0.556054056,-0.027254803,0.644679368,0.464544654,-0.037822958,0.664916694,0.401566833,-0.048523124,0.703617573,0.436091155,-0.00317539,0.70865494,0.326915622,-0.021796819,0.712213337,0.259460866,-0.03984762,0.718319774,0.195539206,-0.053534735,0.742171288,0.425789237,-0.009946155,0.751006901,0.299758613,-0.025095806,0.75594759,0.218230918,-0.040640481,0.75973314,0.144560605,-0.052557103,0.777821839,0.438194603,-0.020948779,0.787006736,0.314744592,-0.037045833,0.792364359,0.236381382,-0.047066219,0.795995831,0.166701168,-0.053944115,0.812376499,0.469963849,-0.034314409,0.821248174,0.364360034,-0.048757989,0.825420499,0.295130789,-0.053590231,0.826994359,0.22951667,-0.05657481
Right,0.716890097,0.768933713,2.82E-07,0.661049187,0.692432284,-0.01804837,0.63437444,0.593545079,-0.028152296,0.636271119,0.504315197,-0.038861651,0.658230603,0.442204535,-0.0494272,0.698590577,0.48597309,-0.0034984,0.709373057,0.381152332,-0.023289399,0.7173751,0.31611526,-0.042609908,0.727846146,0.253923267,-0.057099178,0.737323225,0.482580483,-0.010327442,0.752933323,0.361370087,-0.026251646,0.762652993,0.281103432,-0.042739678,0.771180928,0.207280099,-0.055376209,0.77218318,0.501511991,-0.02153022,0.789318979,0.383544654,-0.038158659,0.799785733,0.308000088,-0.048626356,0.807947457,0.239455432,-0.055752113,0.804543614,0.539866745,-0.03522284,0.820651412,0.438082278,-0.049757846,0.829402745,0.370774895,-0.054605205,0.83535707,0.30579865,-0.057587069
Right,0.726344585,0.801241934,3.39E-07,0.668826342,0.725925446,-0.01991461,0.641934454,0.623307765,-0.030236704,0.643238425,0.528959572,-0.04073273,0.667693496,0.467779696,-0.050818123,0.704957306,0.513591766,-0.003637877,0.717885315,0.407052696,-0.022942003,0.728719831,0.342901051,-0.04181087,0.742402256,0.283020318,-0.055976283,0.744570434,0.511242568,-0.008788921,0.761895478,0.389586747,-0.024121471,0.773917377,0.311076224,-0.040118359,0.784872532,0.238105625,-0.052382108,0.77960223,0.532020152,-0.018485481,0.797456682,0.414640754,-0.034553148,0.80894047,0.340771973,-0.044562891,0.818575501,0.273735374,-0.051479671,0.812440753,0.572273433,-0.030852621,0.828975618,0.473159671,-0.045265339,0.838594556,0.406743675,-0.050380979,0.846153378,0.341911852,-0.053583022
Right,0.763921678,0.805573285,3.30E-07,0.700397372,0.749308705,-0.021192484,0.659967244,0.662691236,-0.033447511,0.649261773,0.573394418,-0.045513067,0.662266195,0.500297308,-0.057065036,0.703729808,0.531034112,-0.008644162,0.700890243,0.427410424,-0.029240003,0.702669442,0.365742892,-0.048192579,0.708123267,0.305117816,-0.062454905,0.743063748,0.513780475,-0.013889931,0.743820608,0.395155728,-0.030940976,0.746337414,0.320704937,-0.047160849,0.748768091,0.249371499,-0.059568871,0.78028661,0.523334265,-0.023634756,0.782810748,0.407116413,-0.041726973,0.785209119,0.335014164,-0.052567836,0.786656499,0.268515736,-0.059818719,0.816836238,0.554225385,-0.035903402,0.820734799,0.453775495,-0.052196186,0.821301579,0.386997521,-0.058656588,0.819856226,0.322217047,-0.062671363
Right,0.781727552,0.793510318,2.10E-07,0.71710211,0.745797157,-0.014332862,0.675464988,0.661209226,-0.02145916,0.661880553,0.576850593,-0.02996718,0.664313078,0.510329723,-0.038394492,0.706917465,0.532347977,0.003041929,0.692831874,0.434376597,-0.012793876,0.684864163,0.375526786,-0.029273655,0.679597974,0.316823155,-0.042411685,0.740995526,0.509196937,-0.004802681,0.7277053,0.394628465,-0.018568903,0.717567801,0.321361154,-0.034502566,0.708280802,0.250756919,-0.046841342,0.775593281,0.509778261,-0.016705787,0.763089538,0.396892726,-0.031757109,0.752888501,0.326024801,-0.042642869,0.742402554,0.259431988,-0.050489765,0.81237483,0.53008604,-0.030774653,0.803917229,0.432628572,-0.044694863,0.794873655,0.368092954,-0.05025797,0.784264863,0.305016577,-0.054119609
Right,0.796586871,0.789880753,1.88E-07,0.731541395,0.741039217,-0.010476011,0.691387534,0.65080899,-0.013422459,0.68020016,0.5669626,-0.018394737,0.680209458,0.506669044,-0.023658834,0.721741617,0.527132332,0.00867928,0.706435382,0.429812849,-0.00419891,0.696794093,0.37105906,-0.019117158,0.689232111,0.312793642,-0.031594507,0.753508627,0.50398314,-0.000218408,0.738407671,0.390882909,-0.011828161,0.72674334,0.318680853,-0.027321929,0.715964615,0.248684287,-0.039635267,0.786502481,0.504792273,-0.012928215,0.773138523,0.39170599,-0.026384229,0.761865079,0.322477788,-0.037808847,0.749807596,0.257584453,-0.046419419,0.8230744,0.52514112,-0.027555481,0.813754857,0.428486437,-0.040596716,0.803023338,0.364930212,-0.046789818,0.790025711,0.302463323,-0.051520225
Right,0.79488337,0.800159276,1.83E-07,0.730020046,0.747814,-0.011219043,0.691070199,0.657362163,-0.015098309,0.681197107,0.573411763,-0.020990632,0.683125019,0.512031615,-0.026930969,0.723564863,0.532104075,0.008876186,0.708249986,0.436485589,-0.004314684,0.699007452,0.378968269,-0.019724689,0.691994131,0.320773542,-0.032650787,0.755428076,0.510736585,0.000195225,0.740373909,0.399033964,-0.011761759,0.728297174,0.327478409,-0.027721586,0.717026889,0.25708738,-0.040300731,0.78833729,0.513769329,-0.012368747,0.774036467,0.401986033,-0.026059927,0.762758613,0.333623588,-0.037348777,0.75146246,0.268954456,-0.045697372,0.824262023,0.536801279,-0.026944712,0.813934982,0.440851837,-0.039924111,0.803156972,0.377619565,-0.045888409,0.791179478,0.315074503,-0.05034006
Right,0.792373896,0.790942252,2.69E-07,0.729301155,0.735870183,-0.015168577,0.690787733,0.643363595,-0.022903692,0.680263162,0.556622863,-0.031565148,0.688860059,0.493442267,-0.040204253,0.728652477,0.517026186,-3.93E-05,0.720774889,0.415947407,-0.017179288,0.718192995,0.354525357,-0.034555309,0.718735158,0.293297201,-0.048172913,0.765493631,0.498212367,-0.007547945,0.759091079,0.380356312,-0.021760207,0.754479289,0.304027587,-0.037545785,0.750280738,0.230301499,-0.04979451,0.802106023,0.503694594,-0.019083299,0.796425283,0.385756612,-0.034397218,0.791722894,0.313049704,-0.044582065,0.78627032,0.244294018,-0.051912311,0.83973372,0.529777646,-0.032834087,0.836294055,0.428579628,-0.046898864,0.831736922,0.361983657,-0.052025117,0.825082898,0.295982301,-0.055515643
Right,0.788924456,0.766041696,3.04E-07,0.724802256,0.712489724,-0.018135503,0.684615731,0.62302947,-0.02884458,0.673177242,0.532146156,-0.039931495,0.686171234,0.467918187,-0.050990164,0.728606701,0.488803983,-0.005560139,0.725200355,0.380578995,-0.024636311,0.725705028,0.315853596,-0.042961489,0.729399741,0.252337843,-0.057100389,0.768219054,0.4727391,-0.012412406,0.767221808,0.34807393,-0.028319616,0.76692754,0.268823534,-0.044684555,0.766140103,0.19399932,-0.057359096,0.806240499,0.481219381,-0.023338625,0.80630523,0.360323608,-0.040052496,0.806289852,0.283371508,-0.05065158,0.805107892,0.212413371,-0.05824288,0.844220459,0.510279238,-0.036577214,0.845612705,0.405950636,-0.051609501,0.845535219,0.337304771,-0.056871768,0.843406856,0.270267487,-0.060393285
Right,0.781305373,0.734895945,4.29E-07,0.713000536,0.698209643,-0.02766715,0.666163087,0.619675398,-0.043907925,0.649626195,0.527425706,-0.05857965,0.659745514,0.449083716,-0.072691292,0.704521716,0.470856935,-0.018160909,0.699999511,0.358689904,-0.04179509,0.701267481,0.291036427,-0.062691435,0.705795705,0.224599838,-0.078104094,0.745230198,0.445964485,-0.021161836,0.743484259,0.315321743,-0.040372964,0.74298501,0.233289361,-0.05802786,0.741264284,0.155403316,-0.071604095,0.784208536,0.448123276,-0.028842906,0.784463823,0.321757823,-0.048705868,0.784541845,0.242603481,-0.060368109,0.783278227,0.170284867,-0.068407118,0.823263466,0.47189182,-0.039452616,0.824672341,0.365429103,-0.057007674,0.824791789,0.295554131,-0.063630238,0.822656929,0.228854477,-0.06789308
Right,0.777526259,0.716522574,4.74E-07,0.71169585,0.683573306,-0.031313028,0.661899447,0.610364258,-0.051166717,0.642116189,0.516946614,-0.068620332,0.661636353,0.4371126,-0.085375264,0.701973736,0.456020594,-0.026967766,0.69872719,0.339679778,-0.0537518,0.703055263,0.270467341,-0.075831056,0.711725473,0.203896165,-0.091783307,0.742714822,0.4289698,-0.028522676,0.743732452,0.29396835,-0.049904525,0.748432875,0.209612131,-0.06709177,0.751729548,0.131092966,-0.080114819,0.782472908,0.43092528,-0.034804251,0.784548342,0.301489979,-0.05613533,0.78772068,0.220253974,-0.067386016,0.789073765,0.14558053,-0.074804224,0.821701527,0.455583155,-0.044210237,0.824143171,0.347379714,-0.062408548,0.826446652,0.277088255,-0.069210485,0.826369107,0.209856868,-0.073487692
Right,0.774975419,0.739381194,5.46E-07,0.711942136,0.709158361,-0.04210243,0.663449347,0.64221549,-0.068414666,0.645995378,0.549540877,-0.090359211,0.66528964,0.464288563,-0.11113216,0.70432955,0.476859272,-0.040223911,0.705677867,0.36093998,-0.071429871,0.713825107,0.2928707,-0.096384458,0.726092577,0.226233393,-0.114286408,0.74679476,0.449734986,-0.038031258,0.751851678,0.315462381,-0.063395269,0.759598017,0.23172769,-0.083122611,0.766485393,0.151883543,-0.098168992,0.786227286,0.453972787,-0.041309763,0.791647315,0.326751232,-0.066173248,0.798113048,0.245378733,-0.0795459,0.803018034,0.169657826,-0.088403113,0.824515641,0.481110275,-0.048519131,0.828737855,0.373993158,-0.069569193,0.833176672,0.304196626,-0.078274392,0.835500658,0.237304464,-0.083947495
Right,0.77878654,0.730091512,5.49E-07,0.715873599,0.71165967,-0.041749071,0.666741192,0.651735008,-0.067573518,0.649143219,0.563410163,-0.088888332,0.663546741,0.477888077,-0.109224625,0.702653408,0.483101636,-0.041078039,0.700424671,0.368263006,-0.071944758,0.706484079,0.299278617,-0.096557491,0.717210233,0.230790138,-0.114039063,0.743487239,0.452767104,-0.038468581,0.74513793,0.319089949,-0.063981652,0.749858677,0.234885514,-0.083927199,0.753741145,0.153454334,-0.098915115,0.782070696,0.452570289,-0.041062679,0.784582138,0.325586855,-0.06607724,0.787633955,0.244651467,-0.079880469,0.789401054,0.169410467,-0.088842086,0.820640385,0.47443229,-0.047439232,0.823336601,0.366312444,-0.068770818,0.826089561,0.296559751,-0.077772781,0.826360345,0.229641855,-0.083455503
Right,0.79015702,0.714764476,5.09E-07,0.72449261,0.691746175,-0.035368565,0.673201025,0.628085494,-0.057568412,0.652101398,0.536924183,-0.0763762,0.670034409,0.455071807,-0.09427467,0.71004802,0.466305822,-0.03264913,0.705995262,0.35163337,-0.060741849,0.710613132,0.283539027,-0.083396524,0.719581127,0.218358457,-0.099563852,0.75058651,0.435587943,-0.032362215,0.75053829,0.302175373,-0.054807458,0.754915953,0.218957335,-0.072311446,0.75818336,0.140815049,-0.08538942,0.790238321,0.434161782,-0.036974404,0.79108268,0.305549771,-0.059398346,0.793602228,0.224726766,-0.071168907,0.794523776,0.149591684,-0.078732498,0.829993546,0.455617785,-0.044893347,0.832035303,0.348546565,-0.063991807,0.834202707,0.279205352,-0.071130022,0.834338784,0.212270886,-0.075458296
Right,0.789591491,0.728759766,2.75E-07,0.724222064,0.679690897,-0.01802144,0.683481336,0.591265082,-0.028318277,0.67285794,0.498965919,-0.039100774,0.688826978,0.434202075,-0.049948603,0.724530697,0.458579719,-0.004032834,0.715080917,0.355151653,-0.022832232,0.711162865,0.292679131,-0.04137066,0.71084547,0.231011271,-0.055884711,0.761767745,0.43817389,-0.010726115,0.755183935,0.315079868,-0.02675605,0.751075745,0.236783594,-0.043337997,0.747388661,0.16219902,-0.056149852,0.798497558,0.443795174,-0.021563752,0.793991745,0.322733104,-0.038596317,0.791280329,0.247348264,-0.049488667,0.7877689,0.176972598,-0.057345822,0.836220562,0.470745742,-0.034701969,0.834977567,0.368746221,-0.049760249,0.832810163,0.302721709,-0.055155292,0.828721941,0.237274244,-0.05898181
Right,0.792990625,0.737555802,2.33E-07,0.729513288,0.677828193,-0.013519617,0.693565607,0.584492505,-0.020477077,0.687823892,0.492148042,-0.028982624,0.704550087,0.433858871,-0.038029153,0.740744948,0.458451241,0.002318835,0.732855797,0.353839576,-0.014324581,0.728213906,0.289615005,-0.031780787,0.726741254,0.226916611,-0.04565575,0.777020752,0.442934513,-0.006143195,0.772097886,0.319975555,-0.020595293,0.766611218,0.240387142,-0.037079576,0.761075139,0.165643066,-0.049722698,0.812798858,0.450944066,-0.018487109,0.808976769,0.329854906,-0.033993769,0.805040061,0.25341785,-0.045143526,0.799884021,0.182861537,-0.053073317,0.849461317,0.479547948,-0.032921445,0.847498178,0.375204444,-0.046778459,0.84358567,0.307407618,-0.052029021,0.83723557,0.241620764,-0.055714946
Right,0.784878969,0.743712425,1.52E-07,0.724840224,0.677989364,-0.009821947,0.697160304,0.580458581,-0.012962212,0.698393524,0.494583905,-0.018362453,0.711196005,0.43683055,-0.02410931,0.747108459,0.460042417,0.009005828,0.7394014,0.358782768,-0.004976043,0.735429943,0.294829994,-0.021080289,0.735690296,0.233069211,-0.034197189,0.781308532,0.447248042,-9.10E-05,0.776395023,0.325956225,-0.011949613,0.772420406,0.246527568,-0.027520688,0.770209372,0.172423929,-0.039598297,0.815051198,0.458394319,-0.01301908,0.811326027,0.337538123,-0.026854066,0.807486176,0.25994581,-0.038327672,0.804026783,0.187173009,-0.046570215,0.850013554,0.489686161,-0.027821122,0.849996567,0.386546642,-0.041120537,0.846231282,0.31727767,-0.047063932,0.841136575,0.247996137,-0.051247362
Right,0.780505061,0.74529165,1.02E-07,0.721542656,0.675551713,-0.006883246,0.697736025,0.57742238,-0.007271011,0.701075137,0.491922051,-0.010519683,0.710462809,0.435822278,-0.01403348,0.746884704,0.461202353,0.015801392,0.73966527,0.362281561,0.004926573,0.735351384,0.300186783,-0.009716362,0.734008133,0.238949001,-0.022433583,0.779372752,0.449080735,0.005922816,0.773258924,0.330662161,-0.004254023,0.76797235,0.253990531,-0.019715875,0.763129354,0.179974616,-0.032059863,0.810751319,0.460864246,-0.007680329,0.805949748,0.342127442,-0.02073041,0.801354229,0.266901016,-0.032237064,0.796322525,0.19598788,-0.040631749,0.843892515,0.492305607,-0.022979969,0.84160912,0.390440583,-0.036123645,0.836291492,0.323068678,-0.042396858,0.829174936,0.255645186,-0.046956185
Right,0.771169841,0.744222403,9.45E-08,0.713528335,0.681345105,-0.008899131,0.685946882,0.585599482,-0.01139214,0.687143266,0.499811083,-0.016355727,0.698320031,0.441858411,-0.021390308,0.734170258,0.464423954,0.011768242,0.724765301,0.366991043,8.95E-05,0.718746603,0.306940794,-0.014803305,0.716044128,0.247962624,-0.027724579,0.765801132,0.450612187,0.002565258,0.758027554,0.334282458,-0.008328244,0.751734912,0.2600618,-0.023645198,0.746014833,0.18897742,-0.036012895,0.79641217,0.461622149,-0.010373786,0.791196704,0.345580637,-0.023801483,0.7867136,0.272281051,-0.035215747,0.781642437,0.203226507,-0.043748464,0.82874018,0.492742002,-0.025129545,0.827189982,0.393425047,-0.038523454,0.821757793,0.327673227,-0.045022994,0.814190984,0.262196064,-0.049877744
Right,0.769973636,0.736961126,1.83E-07,0.708483756,0.677782536,-0.011908751,0.675585985,0.58585912,-0.01690639,0.672801495,0.497450054,-0.023720097,0.687598109,0.440475315,-0.030724738,0.720586121,0.465215772,0.00642261,0.712774992,0.367520809,-0.008781024,0.708706856,0.307103753,-0.025744094,0.707905114,0.246983424,-0.039520159,0.755424201,0.448428392,-0.001791982,0.749340236,0.330965102,-0.014921737,0.74446249,0.255529881,-0.03045276,0.739993155,0.184262991,-0.042545807,0.789580941,0.455729455,-0.01396724,0.784688771,0.339356124,-0.028911017,0.780378282,0.265986085,-0.039274018,0.775754333,0.198288172,-0.046538647,0.825428486,0.482617438,-0.028172202,0.824996293,0.381373078,-0.04195796,0.821668565,0.314355046,-0.047229379,0.816381037,0.247681752,-0.050845347
Right,0.765760481,0.732780159,2.55E-07,0.70307833,0.678917229,-0.017821979,0.665338814,0.593642175,-0.028225774,0.656498909,0.504012942,-0.039285854,0.674857795,0.441744655,-0.050371435,0.710188985,0.466584772,-0.003046876,0.703277469,0.365690589,-0.022244109,0.699126661,0.303498507,-0.041051034,0.698426485,0.242245942,-0.055673797,0.747105896,0.447867393,-0.009777914,0.742323756,0.326736718,-0.026124269,0.738498926,0.248821378,-0.042523012,0.734694481,0.174574673,-0.055026703,0.782959998,0.454032898,-0.020819349,0.779766679,0.335801452,-0.03840154,0.77693671,0.260444254,-0.049120497,0.7733441,0.189537346,-0.056384016,0.819412351,0.481270671,-0.034195535,0.819857717,0.379199445,-0.049712401,0.818092346,0.31222254,-0.055228595,0.814247906,0.245462507,-0.058837432
Right,0.767270386,0.740505457,3.22E-07,0.70339942,0.692464411,-0.020249452,0.660134554,0.609639227,-0.032388911,0.647196472,0.517455459,-0.044486418,0.664963126,0.448480815,-0.056452986,0.702839792,0.472403973,-0.007938217,0.697047591,0.366876185,-0.028065387,0.695535123,0.302673966,-0.046898209,0.697520971,0.240513533,-0.061209034,0.741804123,0.451260924,-0.013647285,0.740012825,0.327108502,-0.030522922,0.737852395,0.248720586,-0.046960328,0.735058725,0.175506234,-0.059459176,0.779727399,0.456114173,-0.023613675,0.780761063,0.33507508,-0.041429777,0.779529631,0.259725481,-0.052297197,0.776744187,0.190403342,-0.059726868,0.816966057,0.482825428,-0.035961583,0.820417464,0.378929615,-0.051614281,0.821303666,0.31105727,-0.05726764,0.81972295,0.245139241,-0.060866207
Right,0.760478854,0.727692544,3.71E-07,0.695859015,0.682125568,-0.024396049,0.652662098,0.600189745,-0.039478883,0.640398443,0.506989121,-0.053621579,0.660558343,0.43471244,-0.067415766,0.698578894,0.459456056,-0.015248734,0.696556032,0.348591715,-0.037759166,0.69858712,0.282760441,-0.057516016,0.704470634,0.218776375,-0.072264269,0.739219308,0.440603107,-0.019464998,0.74087137,0.313112617,-0.038034149,0.743165195,0.233011767,-0.054874405,0.744322956,0.157000452,-0.067709014,0.777798593,0.448053062,-0.028089022,0.78131783,0.324899852,-0.04766091,0.784468889,0.247573301,-0.058997147,0.785940826,0.176043242,-0.066566005,0.815460324,0.476608217,-0.039284199,0.819639802,0.370600492,-0.056452066,0.822806716,0.302649856,-0.062761687,0.823960662,0.236995399,-0.066717178
Right,0.770066738,0.700356424,4.60E-07,0.705596149,0.667558432,-0.028217634,0.65691483,0.593093991,-0.046046846,0.640970886,0.500748098,-0.061961036,0.664699316,0.428301156,-0.077371679,0.700100005,0.445166856,-0.025345972,0.698318183,0.330006242,-0.051019005,0.703516543,0.262271464,-0.072249167,0.712875009,0.198209316,-0.087282412,0.740339994,0.421875566,-0.0273761,0.743178427,0.290054202,-0.047929693,0.749611437,0.206386685,-0.064234205,0.754893064,0.12846306,-0.076274149,0.779366255,0.425329924,-0.033670705,0.782950222,0.298882037,-0.054457687,0.787419558,0.220057845,-0.065303721,0.790250063,0.147887886,-0.071914382,0.817865968,0.450263381,-0.042748116,0.823319852,0.34213233,-0.060462408,0.82737726,0.273342967,-0.066615358,0.829225838,0.207971841,-0.070029773
Right,0.785434365,0.661021113,5.40E-07,0.721133113,0.63642931,-0.034126759,0.671162248,0.568500519,-0.055513028,0.655262709,0.476562351,-0.073543318,0.679279149,0.400496036,-0.090874895,0.712664187,0.411823064,-0.034310523,0.711029708,0.297399938,-0.062547624,0.717397213,0.228849635,-0.085188493,0.72781527,0.163702935,-0.101133779,0.752885699,0.385496914,-0.033798628,0.75763309,0.253499031,-0.057067987,0.766683817,0.169127822,-0.074535526,0.774734318,0.090164602,-0.087321103,0.7910887,0.387756407,-0.03774631,0.796745598,0.261856556,-0.061368357,0.803566277,0.180863619,-0.073819503,0.80907923,0.107680827,-0.081306085,0.828714967,0.411319524,-0.044757299,0.836366773,0.303873479,-0.064834006,0.842667103,0.233108506,-0.072788946,0.847268283,0.165753365,-0.077437818
Right,0.789796114,0.647678614,5.84E-07,0.725687385,0.625936687,-0.041446581,0.675074518,0.559476078,-0.066441819,0.659138262,0.464856535,-0.086643375,0.684534192,0.385076851,-0.105710797,0.72041595,0.401165426,-0.042822734,0.720611811,0.282250673,-0.07386227,0.728876233,0.212248951,-0.097859807,0.741918564,0.145501792,-0.11476928,0.761378467,0.372385532,-0.039550111,0.76792711,0.236563042,-0.065307558,0.77846384,0.150618911,-0.084059976,0.788744211,0.069996655,-0.098010026,0.798965991,0.373895645,-0.041304208,0.805837691,0.246858209,-0.067114174,0.813988209,0.166141212,-0.081008054,0.821884096,0.093770772,-0.089605354,0.835950792,0.396521986,-0.046700068,0.843894839,0.290825307,-0.068489425,0.8512339,0.221698046,-0.078026392,0.8574301,0.155780196,-0.083999313
Right,0.794891775,0.666525781,5.53E-07,0.732879996,0.644979298,-0.041683178,0.683836162,0.578300834,-0.06655179,0.671873987,0.487406105,-0.086701714,0.692821026,0.408964217,-0.105748475,0.728877008,0.417174786,-0.043519456,0.729264438,0.302679092,-0.075338513,0.740051806,0.234157324,-0.100253657,0.75498718,0.167267412,-0.117845878,0.769112229,0.389874309,-0.040948234,0.77550739,0.258410901,-0.067328297,0.787311316,0.175213456,-0.08644668,0.799469829,0.095610678,-0.100637875,0.805538535,0.392884731,-0.04359559,0.813492954,0.267772734,-0.069635473,0.823130071,0.187884346,-0.083216719,0.832506418,0.114874661,-0.091697574,0.84131217,0.417491555,-0.050118446,0.84965843,0.313206822,-0.072283573,0.857383013,0.243880153,-0.081878968,0.864007831,0.176590413,-0.087937057
Right,0.800923288,0.694046497,5.85E-07,0.738358438,0.676449835,-0.041793376,0.690013051,0.613955915,-0.067084834,0.676417947,0.523258388,-0.087455943,0.694313824,0.442364842,-0.106594324,0.729763269,0.453344434,-0.044118971,0.728592396,0.335411906,-0.075331032,0.738077879,0.267040491,-0.099195607,0.752557814,0.201256394,-0.115777582,0.769534469,0.423404247,-0.040839221,0.774074912,0.290492773,-0.066889249,0.784419537,0.206015825,-0.085528485,0.795283079,0.126678169,-0.099166639,0.806417406,0.423683822,-0.042594496,0.812143505,0.298030615,-0.068249643,0.820314229,0.216733128,-0.081849597,0.828474879,0.143651068,-0.090250596,0.843158424,0.444300234,-0.048075628,0.849609971,0.339140207,-0.069955476,0.855550826,0.269212872,-0.079529621,0.860251904,0.202543169,-0.085381791
Right,0.810144424,0.727971017,4.68E-07,0.744292855,0.71353662,-0.030135887,0.692032695,0.658637166,-0.048416905,0.667375565,0.573690653,-0.064420089,0.679333508,0.493242085,-0.079339862,0.717890561,0.497848719,-0.021914903,0.706026673,0.386574328,-0.046214178,0.707576811,0.320369482,-0.066547394,0.714083135,0.258301854,-0.080918908,0.754975796,0.464770555,-0.022455191,0.747193933,0.340133727,-0.041581493,0.749352515,0.263001561,-0.056874793,0.751928747,0.193016469,-0.068105713,0.79272747,0.457543135,-0.027808007,0.785644591,0.338715881,-0.04689372,0.78369385,0.264931858,-0.056455616,0.782196283,0.198591948,-0.062463474,0.832327425,0.471060246,-0.036313403,0.828092813,0.369607091,-0.052367024,0.826683164,0.304831713,-0.057682466,0.824343622,0.243182659,-0.06061947
